'Time and date','EEG O1'
'hh:mm:ss.mmm dd/mm/yyyy','uV'
'[23:27:21.460 06/02/2013]',-36.094
'[23:27:21.461 06/02/2013]',-36.125
'[23:27:21.461 06/02/2013]',-36.094
'[23:27:21.462 06/02/2013]',-36.063
'[23:27:21.462 06/02/2013]',-36.000
'[23:27:21.463 06/02/2013]',-35.938
'[23:27:21.463 06/02/2013]',-35.844
'[23:27:21.464 06/02/2013]',-35.719
'[23:27:21.464 06/02/2013]',-35.594
'[23:27:21.465 06/02/2013]',-35.438
'[23:27:21.465 06/02/2013]',-35.282
'[23:27:21.466 06/02/2013]',-35.125
'[23:27:21.466 06/02/2013]',-34.938
'[23:27:21.467 06/02/2013]',-34.750
'[23:27:21.467 06/02/2013]',-34.532
'[23:27:21.468 06/02/2013]',-34.344
'[23:27:21.468 06/02/2013]',-34.157
'[23:27:21.469 06/02/2013]',-33.938
'[23:27:21.469 06/02/2013]',-33.750
'[23:27:21.470 06/02/2013]',-33.563
'[23:27:21.470 06/02/2013]',-33.407
'[23:27:21.471 06/02/2013]',-33.219
'[23:27:21.471 06/02/2013]',-33.063
'[23:27:21.472 06/02/2013]',-32.938
'[23:27:21.472 06/02/2013]',-32.782
'[23:27:21.473 06/02/2013]',-32.688
'[23:27:21.473 06/02/2013]',-32.594
'[23:27:21.474 06/02/2013]',-32.500
'[23:27:21.474 06/02/2013]',-32.438
'[23:27:21.475 06/02/2013]',-32.375
'[23:27:21.475 06/02/2013]',-32.344
'[23:27:21.476 06/02/2013]',-32.313
'[23:27:21.476 06/02/2013]',-32.282
'[23:27:21.477 06/02/2013]',-32.282
'[23:27:21.477 06/02/2013]',-32.250
'[23:27:21.478 06/02/2013]',-32.250
'[23:27:21.478 06/02/2013]',-32.219
'[23:27:21.479 06/02/2013]',-32.219
'[23:27:21.479 06/02/2013]',-32.188
'[23:27:21.479 06/02/2013]',-32.125
'[23:27:21.480 06/02/2013]',-32.063
'[23:27:21.480 06/02/2013]',-31.969
'[23:27:21.481 06/02/2013]',-31.844
'[23:27:21.481 06/02/2013]',-31.688
'[23:27:21.482 06/02/2013]',-31.500
'[23:27:21.482 06/02/2013]',-31.282
'[23:27:21.483 06/02/2013]',-31.000
'[23:27:21.483 06/02/2013]',-30.688
'[23:27:21.484 06/02/2013]',-30.344
'[23:27:21.484 06/02/2013]',-29.938
'[23:27:21.485 06/02/2013]',-29.469
'[23:27:21.485 06/02/2013]',-28.969
'[23:27:21.486 06/02/2013]',-28.438
'[23:27:21.486 06/02/2013]',-27.844
'[23:27:21.487 06/02/2013]',-27.219
'[23:27:21.487 06/02/2013]',-26.563
'[23:27:21.488 06/02/2013]',-25.844
'[23:27:21.488 06/02/2013]',-25.094
'[23:27:21.489 06/02/2013]',-24.313
'[23:27:21.489 06/02/2013]',-23.500
'[23:27:21.490 06/02/2013]',-22.657
'[23:27:21.490 06/02/2013]',-21.782
'[23:27:21.491 06/02/2013]',-20.875
'[23:27:21.491 06/02/2013]',-19.938
'[23:27:21.492 06/02/2013]',-19.000
'[23:27:21.492 06/02/2013]',-18.031
'[23:27:21.493 06/02/2013]',-17.031
'[23:27:21.493 06/02/2013]',-16.031
'[23:27:21.494 06/02/2013]',-15.031
'[23:27:21.494 06/02/2013]',-14.000
'[23:27:21.495 06/02/2013]',-12.969
'[23:27:21.495 06/02/2013]',-11.938
'[23:27:21.496 06/02/2013]',-10.906
'[23:27:21.496 06/02/2013]',-9.875
'[23:27:21.497 06/02/2013]',-8.844
'[23:27:21.497 06/02/2013]',-7.844
'[23:27:21.498 06/02/2013]',-6.844
'[23:27:21.498 06/02/2013]',-5.844
'[23:27:21.499 06/02/2013]',-4.906
'[23:27:21.499 06/02/2013]',-3.969
'[23:27:21.500 06/02/2013]',-3.063
'[23:27:21.500 06/02/2013]',-2.219
'[23:27:21.500 06/02/2013]',-1.406
'[23:27:21.501 06/02/2013]',-0.625
'[23:27:21.501 06/02/2013]',0.031
'[23:27:21.502 06/02/2013]',0.688
'[23:27:21.502 06/02/2013]',1.281
'[23:27:21.503 06/02/2013]',1.813
'[23:27:21.503 06/02/2013]',2.250
'[23:27:21.504 06/02/2013]',2.625
'[23:27:21.504 06/02/2013]',2.906
'[23:27:21.505 06/02/2013]',3.094
'[23:27:21.505 06/02/2013]',3.156
'[23:27:21.506 06/02/2013]',3.156
'[23:27:21.506 06/02/2013]',3.063
'[23:27:21.507 06/02/2013]',2.844
'[23:27:21.507 06/02/2013]',2.531
'[23:27:21.508 06/02/2013]',2.094
'[23:27:21.508 06/02/2013]',1.563
'[23:27:21.509 06/02/2013]',0.938
'[23:27:21.509 06/02/2013]',0.219
'[23:27:21.510 06/02/2013]',-0.531
'[23:27:21.510 06/02/2013]',-1.406
'[23:27:21.511 06/02/2013]',-2.375
'[23:27:21.511 06/02/2013]',-3.438
'[23:27:21.512 06/02/2013]',-4.531
'[23:27:21.512 06/02/2013]',-5.656
'[23:27:21.513 06/02/2013]',-6.844
'[23:27:21.513 06/02/2013]',-8.063
'[23:27:21.514 06/02/2013]',-9.313
'[23:27:21.514 06/02/2013]',-10.563
'[23:27:21.515 06/02/2013]',-11.813
'[23:27:21.515 06/02/2013]',-13.063
'[23:27:21.516 06/02/2013]',-14.281
'[23:27:21.516 06/02/2013]',-15.469
'[23:27:21.517 06/02/2013]',-16.656
'[23:27:21.517 06/02/2013]',-17.781
'[23:27:21.518 06/02/2013]',-18.844
'[23:27:21.518 06/02/2013]',-19.875
'[23:27:21.519 06/02/2013]',-20.875
'[23:27:21.519 06/02/2013]',-21.782
'[23:27:21.520 06/02/2013]',-22.625
'[23:27:21.520 06/02/2013]',-23.375
'[23:27:21.521 06/02/2013]',-24.063
'[23:27:21.521 06/02/2013]',-24.688
'[23:27:21.521 06/02/2013]',-25.188
'[23:27:21.522 06/02/2013]',-25.625
'[23:27:21.522 06/02/2013]',-26.000
'[23:27:21.523 06/02/2013]',-26.250
'[23:27:21.523 06/02/2013]',-26.438
'[23:27:21.524 06/02/2013]',-26.500
'[23:27:21.524 06/02/2013]',-26.500
'[23:27:21.525 06/02/2013]',-26.407
'[23:27:21.525 06/02/2013]',-26.188
'[23:27:21.526 06/02/2013]',-25.907
'[23:27:21.526 06/02/2013]',-25.563
'[23:27:21.527 06/02/2013]',-25.094
'[23:27:21.527 06/02/2013]',-24.563
'[23:27:21.528 06/02/2013]',-23.969
'[23:27:21.528 06/02/2013]',-23.282
'[23:27:21.529 06/02/2013]',-22.563
'[23:27:21.529 06/02/2013]',-21.750
'[23:27:21.530 06/02/2013]',-20.907
'[23:27:21.530 06/02/2013]',-20.000
'[23:27:21.531 06/02/2013]',-19.063
'[23:27:21.531 06/02/2013]',-18.063
'[23:27:21.532 06/02/2013]',-17.063
'[23:27:21.532 06/02/2013]',-16.063
'[23:27:21.533 06/02/2013]',-15.031
'[23:27:21.533 06/02/2013]',-14.000
'[23:27:21.534 06/02/2013]',-12.969
'[23:27:21.534 06/02/2013]',-11.969
'[23:27:21.535 06/02/2013]',-10.969
'[23:27:21.535 06/02/2013]',-10.000
'[23:27:21.536 06/02/2013]',-9.094
'[23:27:21.536 06/02/2013]',-8.188
'[23:27:21.537 06/02/2013]',-7.375
'[23:27:21.537 06/02/2013]',-6.594
'[23:27:21.538 06/02/2013]',-5.844
'[23:27:21.538 06/02/2013]',-5.188
'[23:27:21.539 06/02/2013]',-4.594
'[23:27:21.539 06/02/2013]',-4.063
'[23:27:21.540 06/02/2013]',-3.594
'[23:27:21.540 06/02/2013]',-3.219
'[23:27:21.541 06/02/2013]',-2.906
'[23:27:21.541 06/02/2013]',-2.656
'[23:27:21.542 06/02/2013]',-2.469
'[23:27:21.542 06/02/2013]',-2.344
'[23:27:21.542 06/02/2013]',-2.313
'[23:27:21.543 06/02/2013]',-2.313
'[23:27:21.543 06/02/2013]',-2.375
'[23:27:21.544 06/02/2013]',-2.500
'[23:27:21.544 06/02/2013]',-2.656
'[23:27:21.545 06/02/2013]',-2.844
'[23:27:21.545 06/02/2013]',-3.094
'[23:27:21.546 06/02/2013]',-3.344
'[23:27:21.546 06/02/2013]',-3.625
'[23:27:21.547 06/02/2013]',-3.906
'[23:27:21.547 06/02/2013]',-4.219
'[23:27:21.548 06/02/2013]',-4.531
'[23:27:21.548 06/02/2013]',-4.844
'[23:27:21.549 06/02/2013]',-5.156
'[23:27:21.549 06/02/2013]',-5.438
'[23:27:21.550 06/02/2013]',-5.719
'[23:27:21.550 06/02/2013]',-6.000
'[23:27:21.551 06/02/2013]',-6.250
'[23:27:21.551 06/02/2013]',-6.469
'[23:27:21.552 06/02/2013]',-6.688
'[23:27:21.552 06/02/2013]',-6.875
'[23:27:21.553 06/02/2013]',-7.031
'[23:27:21.553 06/02/2013]',-7.188
'[23:27:21.554 06/02/2013]',-7.281
'[23:27:21.554 06/02/2013]',-7.375
'[23:27:21.555 06/02/2013]',-7.438
'[23:27:21.555 06/02/2013]',-7.469
'[23:27:21.556 06/02/2013]',-7.500
'[23:27:21.556 06/02/2013]',-7.500
'[23:27:21.557 06/02/2013]',-7.469
'[23:27:21.557 06/02/2013]',-7.438
'[23:27:21.558 06/02/2013]',-7.375
'[23:27:21.558 06/02/2013]',-7.313
'[23:27:21.559 06/02/2013]',-7.219
'[23:27:21.559 06/02/2013]',-7.125
'[23:27:21.560 06/02/2013]',-7.031
'[23:27:21.560 06/02/2013]',-6.938
'[23:27:21.561 06/02/2013]',-6.813
'[23:27:21.561 06/02/2013]',-6.688
'[23:27:21.562 06/02/2013]',-6.594
'[23:27:21.562 06/02/2013]',-6.469
'[23:27:21.563 06/02/2013]',-6.344
'[23:27:21.563 06/02/2013]',-6.250
'[23:27:21.563 06/02/2013]',-6.125
'[23:27:21.564 06/02/2013]',-6.031
'[23:27:21.564 06/02/2013]',-5.938
'[23:27:21.565 06/02/2013]',-5.875
'[23:27:21.565 06/02/2013]',-5.813
'[23:27:21.566 06/02/2013]',-5.750
'[23:27:21.566 06/02/2013]',-5.719
'[23:27:21.567 06/02/2013]',-5.719
'[23:27:21.567 06/02/2013]',-5.719
'[23:27:21.568 06/02/2013]',-5.750
'[23:27:21.568 06/02/2013]',-5.781
'[23:27:21.569 06/02/2013]',-5.844
'[23:27:21.569 06/02/2013]',-5.938
'[23:27:21.570 06/02/2013]',-6.031
'[23:27:21.570 06/02/2013]',-6.188
'[23:27:21.571 06/02/2013]',-6.313
'[23:27:21.571 06/02/2013]',-6.500
'[23:27:21.572 06/02/2013]',-6.688
'[23:27:21.572 06/02/2013]',-6.875
'[23:27:21.573 06/02/2013]',-7.094
'[23:27:21.573 06/02/2013]',-7.313
'[23:27:21.574 06/02/2013]',-7.563
'[23:27:21.574 06/02/2013]',-7.813
'[23:27:21.575 06/02/2013]',-8.063
'[23:27:21.575 06/02/2013]',-8.344
'[23:27:21.576 06/02/2013]',-8.594
'[23:27:21.576 06/02/2013]',-8.844
'[23:27:21.577 06/02/2013]',-9.094
'[23:27:21.577 06/02/2013]',-9.313
'[23:27:21.578 06/02/2013]',-9.531
'[23:27:21.578 06/02/2013]',-9.750
'[23:27:21.579 06/02/2013]',-9.938
'[23:27:21.579 06/02/2013]',-10.094
'[23:27:21.580 06/02/2013]',-10.188
'[23:27:21.580 06/02/2013]',-10.281
'[23:27:21.581 06/02/2013]',-10.344
'[23:27:21.581 06/02/2013]',-10.375
'[23:27:21.582 06/02/2013]',-10.344
'[23:27:21.582 06/02/2013]',-10.281
'[23:27:21.583 06/02/2013]',-10.156
'[23:27:21.583 06/02/2013]',-10.000
'[23:27:21.583 06/02/2013]',-9.813
'[23:27:21.584 06/02/2013]',-9.563
'[23:27:21.584 06/02/2013]',-9.281
'[23:27:21.585 06/02/2013]',-8.969
'[23:27:21.585 06/02/2013]',-8.594
'[23:27:21.586 06/02/2013]',-8.188
'[23:27:21.586 06/02/2013]',-7.750
'[23:27:21.587 06/02/2013]',-7.250
'[23:27:21.587 06/02/2013]',-6.750
'[23:27:21.588 06/02/2013]',-6.188
'[23:27:21.588 06/02/2013]',-5.625
'[23:27:21.589 06/02/2013]',-5.031
'[23:27:21.589 06/02/2013]',-4.406
'[23:27:21.590 06/02/2013]',-3.781
'[23:27:21.590 06/02/2013]',-3.125
'[23:27:21.591 06/02/2013]',-2.469
'[23:27:21.591 06/02/2013]',-1.813
'[23:27:21.592 06/02/2013]',-1.156
'[23:27:21.592 06/02/2013]',-0.500
'[23:27:21.593 06/02/2013]',0.094
'[23:27:21.593 06/02/2013]',0.750
'[23:27:21.594 06/02/2013]',1.406
'[23:27:21.594 06/02/2013]',2.031
'[23:27:21.595 06/02/2013]',2.625
'[23:27:21.595 06/02/2013]',3.219
'[23:27:21.596 06/02/2013]',3.781
'[23:27:21.596 06/02/2013]',4.313
'[23:27:21.597 06/02/2013]',4.844
'[23:27:21.597 06/02/2013]',5.313
'[23:27:21.598 06/02/2013]',5.750
'[23:27:21.598 06/02/2013]',6.156
'[23:27:21.599 06/02/2013]',6.531
'[23:27:21.599 06/02/2013]',6.875
'[23:27:21.600 06/02/2013]',7.156
'[23:27:21.600 06/02/2013]',7.406
'[23:27:21.601 06/02/2013]',7.594
'[23:27:21.601 06/02/2013]',7.750
'[23:27:21.602 06/02/2013]',7.875
'[23:27:21.602 06/02/2013]',7.906
'[23:27:21.603 06/02/2013]',7.938
'[23:27:21.603 06/02/2013]',7.875
'[23:27:21.604 06/02/2013]',7.813
'[23:27:21.604 06/02/2013]',7.656
'[23:27:21.604 06/02/2013]',7.469
'[23:27:21.605 06/02/2013]',7.250
'[23:27:21.605 06/02/2013]',6.969
'[23:27:21.606 06/02/2013]',6.656
'[23:27:21.606 06/02/2013]',6.313
'[23:27:21.607 06/02/2013]',5.938
'[23:27:21.607 06/02/2013]',5.531
'[23:27:21.608 06/02/2013]',5.094
'[23:27:21.608 06/02/2013]',4.625
'[23:27:21.609 06/02/2013]',4.125
'[23:27:21.609 06/02/2013]',3.656
'[23:27:21.610 06/02/2013]',3.125
'[23:27:21.610 06/02/2013]',2.625
'[23:27:21.611 06/02/2013]',2.125
'[23:27:21.611 06/02/2013]',1.594
'[23:27:21.612 06/02/2013]',1.094
'[23:27:21.612 06/02/2013]',0.594
'[23:27:21.613 06/02/2013]',0.125
'[23:27:21.613 06/02/2013]',-0.281
'[23:27:21.614 06/02/2013]',-0.719
'[23:27:21.614 06/02/2013]',-1.156
'[23:27:21.615 06/02/2013]',-1.563
'[23:27:21.615 06/02/2013]',-1.938
'[23:27:21.616 06/02/2013]',-2.281
'[23:27:21.616 06/02/2013]',-2.594
'[23:27:21.617 06/02/2013]',-2.906
'[23:27:21.617 06/02/2013]',-3.156
'[23:27:21.618 06/02/2013]',-3.406
'[23:27:21.618 06/02/2013]',-3.625
'[23:27:21.619 06/02/2013]',-3.813
'[23:27:21.619 06/02/2013]',-3.969
'[23:27:21.620 06/02/2013]',-4.094
'[23:27:21.620 06/02/2013]',-4.219
'[23:27:21.621 06/02/2013]',-4.281
'[23:27:21.621 06/02/2013]',-4.344
'[23:27:21.622 06/02/2013]',-4.375
'[23:27:21.622 06/02/2013]',-4.375
'[23:27:21.623 06/02/2013]',-4.375
'[23:27:21.623 06/02/2013]',-4.313
'[23:27:21.624 06/02/2013]',-4.250
'[23:27:21.624 06/02/2013]',-4.156
'[23:27:21.625 06/02/2013]',-4.063
'[23:27:21.625 06/02/2013]',-3.906
'[23:27:21.625 06/02/2013]',-3.750
'[23:27:21.626 06/02/2013]',-3.594
'[23:27:21.626 06/02/2013]',-3.406
'[23:27:21.627 06/02/2013]',-3.188
'[23:27:21.627 06/02/2013]',-2.938
'[23:27:21.628 06/02/2013]',-2.688
'[23:27:21.628 06/02/2013]',-2.438
'[23:27:21.629 06/02/2013]',-2.156
'[23:27:21.629 06/02/2013]',-1.875
'[23:27:21.630 06/02/2013]',-1.563
'[23:27:21.630 06/02/2013]',-1.250
'[23:27:21.631 06/02/2013]',-0.938
'[23:27:21.631 06/02/2013]',-0.594
'[23:27:21.632 06/02/2013]',-0.281
'[23:27:21.632 06/02/2013]',0.000
'[23:27:21.633 06/02/2013]',0.344
'[23:27:21.633 06/02/2013]',0.656
'[23:27:21.634 06/02/2013]',1.000
'[23:27:21.634 06/02/2013]',1.313
'[23:27:21.635 06/02/2013]',1.625
'[23:27:21.635 06/02/2013]',1.938
'[23:27:21.636 06/02/2013]',2.250
'[23:27:21.636 06/02/2013]',2.531
'[23:27:21.637 06/02/2013]',2.813
'[23:27:21.637 06/02/2013]',3.063
'[23:27:21.638 06/02/2013]',3.313
'[23:27:21.638 06/02/2013]',3.531
'[23:27:21.639 06/02/2013]',3.750
'[23:27:21.639 06/02/2013]',3.969
'[23:27:21.640 06/02/2013]',4.125
'[23:27:21.640 06/02/2013]',4.313
'[23:27:21.641 06/02/2013]',4.469
'[23:27:21.641 06/02/2013]',4.594
'[23:27:21.642 06/02/2013]',4.688
'[23:27:21.642 06/02/2013]',4.781
'[23:27:21.643 06/02/2013]',4.875
'[23:27:21.643 06/02/2013]',4.938
'[23:27:21.644 06/02/2013]',4.969
'[23:27:21.644 06/02/2013]',5.000
'[23:27:21.645 06/02/2013]',5.000
'[23:27:21.645 06/02/2013]',5.000
'[23:27:21.646 06/02/2013]',4.969
'[23:27:21.646 06/02/2013]',4.938
'[23:27:21.646 06/02/2013]',4.875
'[23:27:21.647 06/02/2013]',4.813
'[23:27:21.647 06/02/2013]',4.719
'[23:27:21.648 06/02/2013]',4.625
'[23:27:21.648 06/02/2013]',4.500
'[23:27:21.649 06/02/2013]',4.375
'[23:27:21.649 06/02/2013]',4.219
'[23:27:21.650 06/02/2013]',4.063
'[23:27:21.650 06/02/2013]',3.875
'[23:27:21.651 06/02/2013]',3.688
'[23:27:21.651 06/02/2013]',3.438
'[23:27:21.652 06/02/2013]',3.219
'[23:27:21.652 06/02/2013]',2.969
'[23:27:21.653 06/02/2013]',2.688
'[23:27:21.653 06/02/2013]',2.375
'[23:27:21.654 06/02/2013]',2.063
'[23:27:21.654 06/02/2013]',1.688
'[23:27:21.655 06/02/2013]',1.344
'[23:27:21.655 06/02/2013]',0.938
'[23:27:21.656 06/02/2013]',0.500
'[23:27:21.656 06/02/2013]',0.063
'[23:27:21.657 06/02/2013]',-0.344
'[23:27:21.657 06/02/2013]',-0.844
'[23:27:21.658 06/02/2013]',-1.344
'[23:27:21.658 06/02/2013]',-1.875
'[23:27:21.659 06/02/2013]',-2.438
'[23:27:21.659 06/02/2013]',-3.031
'[23:27:21.660 06/02/2013]',-3.625
'[23:27:21.660 06/02/2013]',-4.250
'[23:27:21.661 06/02/2013]',-4.844
'[23:27:21.661 06/02/2013]',-5.500
'[23:27:21.662 06/02/2013]',-6.125
'[23:27:21.662 06/02/2013]',-6.750
'[23:27:21.663 06/02/2013]',-7.375
'[23:27:21.663 06/02/2013]',-8.000
'[23:27:21.664 06/02/2013]',-8.625
'[23:27:21.664 06/02/2013]',-9.219
'[23:27:21.665 06/02/2013]',-9.781
'[23:27:21.665 06/02/2013]',-10.344
'[23:27:21.666 06/02/2013]',-10.844
'[23:27:21.666 06/02/2013]',-11.344
'[23:27:21.667 06/02/2013]',-11.813
'[23:27:21.667 06/02/2013]',-12.219
'[23:27:21.667 06/02/2013]',-12.625
'[23:27:21.668 06/02/2013]',-12.969
'[23:27:21.668 06/02/2013]',-13.281
'[23:27:21.669 06/02/2013]',-13.531
'[23:27:21.669 06/02/2013]',-13.781
'[23:27:21.670 06/02/2013]',-13.969
'[23:27:21.670 06/02/2013]',-14.125
'[23:27:21.671 06/02/2013]',-14.219
'[23:27:21.671 06/02/2013]',-14.281
'[23:27:21.672 06/02/2013]',-14.313
'[23:27:21.672 06/02/2013]',-14.313
'[23:27:21.673 06/02/2013]',-14.250
'[23:27:21.673 06/02/2013]',-14.156
'[23:27:21.674 06/02/2013]',-14.000
'[23:27:21.674 06/02/2013]',-13.813
'[23:27:21.675 06/02/2013]',-13.594
'[23:27:21.675 06/02/2013]',-13.344
'[23:27:21.676 06/02/2013]',-13.031
'[23:27:21.676 06/02/2013]',-12.688
'[23:27:21.677 06/02/2013]',-12.313
'[23:27:21.677 06/02/2013]',-11.906
'[23:27:21.678 06/02/2013]',-11.469
'[23:27:21.678 06/02/2013]',-10.969
'[23:27:21.679 06/02/2013]',-10.469
'[23:27:21.679 06/02/2013]',-9.906
'[23:27:21.680 06/02/2013]',-9.344
'[23:27:21.680 06/02/2013]',-8.750
'[23:27:21.681 06/02/2013]',-8.125
'[23:27:21.681 06/02/2013]',-7.500
'[23:27:21.682 06/02/2013]',-6.844
'[23:27:21.682 06/02/2013]',-6.156
'[23:27:21.683 06/02/2013]',-5.500
'[23:27:21.683 06/02/2013]',-4.813
'[23:27:21.684 06/02/2013]',-4.125
'[23:27:21.684 06/02/2013]',-3.438
'[23:27:21.685 06/02/2013]',-2.750
'[23:27:21.685 06/02/2013]',-2.094
'[23:27:21.686 06/02/2013]',-1.406
'[23:27:21.686 06/02/2013]',-0.781
'[23:27:21.687 06/02/2013]',-0.125
'[23:27:21.687 06/02/2013]',0.406
'[23:27:21.688 06/02/2013]',1.000
'[23:27:21.688 06/02/2013]',1.563
'[23:27:21.688 06/02/2013]',2.094
'[23:27:21.689 06/02/2013]',2.625
'[23:27:21.689 06/02/2013]',3.094
'[23:27:21.690 06/02/2013]',3.563
'[23:27:21.690 06/02/2013]',3.969
'[23:27:21.691 06/02/2013]',4.375
'[23:27:21.691 06/02/2013]',4.750
'[23:27:21.692 06/02/2013]',5.094
'[23:27:21.692 06/02/2013]',5.438
'[23:27:21.693 06/02/2013]',5.719
'[23:27:21.693 06/02/2013]',6.000
'[23:27:21.694 06/02/2013]',6.250
'[23:27:21.694 06/02/2013]',6.500
'[23:27:21.695 06/02/2013]',6.750
'[23:27:21.695 06/02/2013]',6.969
'[23:27:21.696 06/02/2013]',7.156
'[23:27:21.696 06/02/2013]',7.375
'[23:27:21.697 06/02/2013]',7.563
'[23:27:21.697 06/02/2013]',7.781
'[23:27:21.698 06/02/2013]',7.969
'[23:27:21.698 06/02/2013]',8.156
'[23:27:21.699 06/02/2013]',8.344
'[23:27:21.699 06/02/2013]',8.563
'[23:27:21.700 06/02/2013]',8.750
'[23:27:21.700 06/02/2013]',8.969
'[23:27:21.701 06/02/2013]',9.188
'[23:27:21.701 06/02/2013]',9.406
'[23:27:21.702 06/02/2013]',9.625
'[23:27:21.702 06/02/2013]',9.844
'[23:27:21.703 06/02/2013]',10.094
'[23:27:21.703 06/02/2013]',10.313
'[23:27:21.704 06/02/2013]',10.563
'[23:27:21.704 06/02/2013]',10.813
'[23:27:21.705 06/02/2013]',11.063
'[23:27:21.705 06/02/2013]',11.344
'[23:27:21.706 06/02/2013]',11.594
'[23:27:21.706 06/02/2013]',11.875
'[23:27:21.707 06/02/2013]',12.156
'[23:27:21.707 06/02/2013]',12.438
'[23:27:21.708 06/02/2013]',12.719
'[23:27:21.708 06/02/2013]',13.031
'[23:27:21.708 06/02/2013]',13.344
'[23:27:21.709 06/02/2013]',13.625
'[23:27:21.709 06/02/2013]',13.938
'[23:27:21.710 06/02/2013]',14.250
'[23:27:21.710 06/02/2013]',14.563
'[23:27:21.711 06/02/2013]',14.875
'[23:27:21.711 06/02/2013]',15.188
'[23:27:21.712 06/02/2013]',15.469
'[23:27:21.712 06/02/2013]',15.781
'[23:27:21.713 06/02/2013]',16.063
'[23:27:21.713 06/02/2013]',16.344
'[23:27:21.714 06/02/2013]',16.625
'[23:27:21.714 06/02/2013]',16.875
'[23:27:21.715 06/02/2013]',17.125
'[23:27:21.715 06/02/2013]',17.344
'[23:27:21.716 06/02/2013]',17.531
'[23:27:21.716 06/02/2013]',17.719
'[23:27:21.717 06/02/2013]',17.875
'[23:27:21.717 06/02/2013]',18.000
'[23:27:21.718 06/02/2013]',18.125
'[23:27:21.718 06/02/2013]',18.188
'[23:27:21.719 06/02/2013]',18.219
'[23:27:21.719 06/02/2013]',18.250
'[23:27:21.720 06/02/2013]',18.219
'[23:27:21.720 06/02/2013]',18.188
'[23:27:21.721 06/02/2013]',18.125
'[23:27:21.721 06/02/2013]',18.000
'[23:27:21.722 06/02/2013]',17.875
'[23:27:21.722 06/02/2013]',17.719
'[23:27:21.723 06/02/2013]',17.531
'[23:27:21.723 06/02/2013]',17.344
'[23:27:21.724 06/02/2013]',17.125
'[23:27:21.724 06/02/2013]',16.844
'[23:27:21.725 06/02/2013]',16.594
'[23:27:21.725 06/02/2013]',16.281
'[23:27:21.726 06/02/2013]',15.969
'[23:27:21.726 06/02/2013]',15.656
'[23:27:21.727 06/02/2013]',15.313
'[23:27:21.727 06/02/2013]',14.938
'[23:27:21.728 06/02/2013]',14.594
'[23:27:21.728 06/02/2013]',14.219
'[23:27:21.729 06/02/2013]',13.813
'[23:27:21.729 06/02/2013]',13.406
'[23:27:21.729 06/02/2013]',13.031
'[23:27:21.730 06/02/2013]',12.625
'[23:27:21.730 06/02/2013]',12.219
'[23:27:21.731 06/02/2013]',11.813
'[23:27:21.731 06/02/2013]',11.406
'[23:27:21.732 06/02/2013]',11.000
'[23:27:21.732 06/02/2013]',10.625
'[23:27:21.733 06/02/2013]',10.250
'[23:27:21.733 06/02/2013]',9.875
'[23:27:21.734 06/02/2013]',9.531
'[23:27:21.734 06/02/2013]',9.188
'[23:27:21.735 06/02/2013]',8.875
'[23:27:21.735 06/02/2013]',8.563
'[23:27:21.736 06/02/2013]',8.281
'[23:27:21.736 06/02/2013]',8.000
'[23:27:21.737 06/02/2013]',7.781
'[23:27:21.737 06/02/2013]',7.563
'[23:27:21.738 06/02/2013]',7.375
'[23:27:21.738 06/02/2013]',7.188
'[23:27:21.739 06/02/2013]',7.063
'[23:27:21.739 06/02/2013]',6.969
'[23:27:21.740 06/02/2013]',6.906
'[23:27:21.740 06/02/2013]',6.844
'[23:27:21.741 06/02/2013]',6.844
'[23:27:21.741 06/02/2013]',6.875
'[23:27:21.742 06/02/2013]',6.938
'[23:27:21.742 06/02/2013]',7.000
'[23:27:21.743 06/02/2013]',7.125
'[23:27:21.743 06/02/2013]',7.281
'[23:27:21.744 06/02/2013]',7.469
'[23:27:21.744 06/02/2013]',7.688
'[23:27:21.745 06/02/2013]',7.938
'[23:27:21.745 06/02/2013]',8.188
'[23:27:21.746 06/02/2013]',8.500
'[23:27:21.746 06/02/2013]',8.813
'[23:27:21.747 06/02/2013]',9.188
'[23:27:21.747 06/02/2013]',9.563
'[23:27:21.748 06/02/2013]',9.938
'[23:27:21.748 06/02/2013]',10.344
'[23:27:21.749 06/02/2013]',10.781
'[23:27:21.749 06/02/2013]',11.219
'[23:27:21.750 06/02/2013]',11.656
'[23:27:21.750 06/02/2013]',12.094
'[23:27:21.750 06/02/2013]',12.531
'[23:27:21.751 06/02/2013]',12.969
'[23:27:21.751 06/02/2013]',13.406
'[23:27:21.752 06/02/2013]',13.813
'[23:27:21.752 06/02/2013]',14.219
'[23:27:21.753 06/02/2013]',14.594
'[23:27:21.753 06/02/2013]',14.969
'[23:27:21.754 06/02/2013]',15.281
'[23:27:21.754 06/02/2013]',15.563
'[23:27:21.755 06/02/2013]',15.844
'[23:27:21.755 06/02/2013]',16.031
'[23:27:21.756 06/02/2013]',16.219
'[23:27:21.756 06/02/2013]',16.344
'[23:27:21.757 06/02/2013]',16.438
'[23:27:21.757 06/02/2013]',16.469
'[23:27:21.758 06/02/2013]',16.469
'[23:27:21.758 06/02/2013]',16.406
'[23:27:21.759 06/02/2013]',16.281
'[23:27:21.759 06/02/2013]',16.125
'[23:27:21.760 06/02/2013]',15.906
'[23:27:21.760 06/02/2013]',15.656
'[23:27:21.761 06/02/2013]',15.375
'[23:27:21.761 06/02/2013]',15.031
'[23:27:21.762 06/02/2013]',14.656
